Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
269e5c22cb02de108579eccee2b82583eb71e3dc,"Fix minor typing mistakes in docs (#2485)

* Fix minor typos in docs

* Update .github/ISSUE_TEMPLATE/bug_report.md

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* Update .github/ISSUE_TEMPLATE/installation_issue.md

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* Update CODE_OF_CONDUCT.md

Co-authored-by: Darylgolden <darylgolden@gmail.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['df8cefe984dc6d332c84f5bfa0b36b308b87c16d'],False,"['bug_report.md', 'installation_issue.md', 'CODE_OF_CONDUCT.md', 'mobject.py']"
ac1ee9a683ce8b92233407351c681f7d71a4f2db,"Fix axes plotting bug with logarithmic x-axis (#2548)

* Fix axes plotting bug with logarithmic x-axis

The scaling function was not applied to the last x-value to be evaluated,
resulting in a wrong point of the function plot and a weird line from
the second-last to the last point when using a scaled x-axis.

* Add graphical unit test

Co-authored-by: icedcoffeeee <83535735+icedcoffeeee@users.noreply.github.com>",['cba802f3ca283ca18bee78c186f3ede8660e907c'],False,"['functions.py', 'plot_log_x_axis.npz', 'test_coordinate_systems.py']"
e47c5da50313e87ae296cca4bea9dddd5a0bc9a3,Fixed logger bug in (#2557),['7039656a68013c2028af6cd544e61928e49f60d6'],False,['camera.py']
a038288ac647f993692e9a2ae4347d3122c9abb7,"Fixed a bug with animation of removal of edges from a :class:`.Graph` (#2576)

* animationgroup for edge removal should not be full graph

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",['9e19f8c2d10ffb933e27b1bfa34a190bb17e8959'],False,['graph.py']
f23db3ded1c3e74c695b160f420e369cb27ac11b,Fixed bug with displaying images in Jupyter notebooks (#2593),['ed30cc906cd6601ef9528e21f34b731b6539b141'],False,['ipython_magic.py']
bcfa9ac5adb51ac1297ae26a805336fc7be24322,"Fix bug introduced in Tex rendering via #2574 (#2587)

* Bugfix

* Changes to log data

* Add test

* Seperate test",['f23db3ded1c3e74c695b160f420e369cb27ac11b'],False,"['tex_file_writing.py', 'bad_tex_scene_BadTex.txt', 'test_texmobject.py']"
db504a548b5ad7e13752a66a611b66b4c2088045,"Fixed bug with invalid color type ``None`` (#2584)

* Add test

* Seperate test

* Better solution

* Rebasing is hard

* revert changes to get_style

* handle color lists containing None properly

* added test for match_style with gradient

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>
Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",['bcfa9ac5adb51ac1297ae26a805336fc7be24322'],False,"['vectorized_mobject.py', 'match_style.npz', 'ReplacementTransform.npz', 'test_mobjects.py', 'test_transform.py']"
8e6a4c48aca882e526558fd9f9e5419a8f36b876,"Prepared bugfix release v0.15.1 (#2596)

* bumped version number, generated changelog (first pass)

* included release PR

* generate changlog, second pass

* regenerated changelog, final pass

* update translation strings",['294efcd65178e62285e19f0c4998e680dc945f2e'],False,"['CITATION.cff', '0.10.0-changelog.pot', '0.11.0-changelog.pot', '0.12.0-changelog.pot', '0.13.0-changelog.pot', '0.13.1-changelog.pot', '0.14.0-changelog.pot', '0.15.0-changelog.pot', '0.15.1-changelog.pot', '0.5.0-changelog.pot', '0.6.0-changelog.pot', '0.7.0-changelog.pot', '0.8.0-changelog.pot', '0.9.0-changelog.pot', 'windows.pot', 'manim.mobject.graphing.coordinate_systems.Axes.pot', 'manim.mobject.graphing.coordinate_systems.CoordinateSystem.pot', 'manim.mobject.graphing.coordinate_systems.NumberPlane.pot', 'manim.mobject.graphing.coordinate_systems.PolarPlane.pot', 'manim.mobject.graphing.coordinate_systems.ThreeDAxes.pot', 'changelog.rst', '0.15.1-changelog.rst', 'pyproject.toml']"
ef00ae5e668907eac2ae18c19c35e78671ccfcc2,"Fix bug in `Circle.point_at_angle` when angle not in [0, 2 * pi]. (#2613)

When the angle passed to `Circle.point_at_angle` is not in the
interval [0, 2 * pi], an error is thrown.

This commit maps all angles into the interval [0, 2 * pi].",['0bc593a8a07e58d1707ca736849ba7d57d9b2534'],False,"['arc.py', 'test_vectorized_mobject.py']"
ef8a9198f43679abb2140b20fe6b814e08fe834d,"Run tests on Linux-aarch64 (#2561)

* try self-hosted runners

* skip test_force_window_opengl_render_with_format on linux arm

* remove debug stuff

* pre-commit

Co-authored-by: Naveen M K <naveen521kk@gmail.com>",['df1a60421ea1119cbbbd143ef288d294851baaac'],False,"['ci.yml', 'test_opengl_renderer.py']"
326bf21b5c9bd9f5a08962d92229846eed17ffe4,"Fixed a File logging bug and some maintenance (#2546)

* Fixed File logging bug

Previously, the file logger was set in manim/_config/utils.
That caused problems as python tried to enable file logging when other
variables like media_dir, scene_name and others which were required for
the naming of log_dir were not yet set.

Now, we enable log_to_file in scene_file_writer where all the required
directories are declared before we enable file logging.

Also removed a test that was based on set_file_logger's previous
behaviour where it added a suffix only when the class name was
specified when calling manim. Since, we now enable file logging
in scene_file_writer, we always have access to the class name
regardless.

* Added Typings to file_ops

* Fixed typings and some warnings in _config.utils

Fixed some typings to now explicitly importing the types we require.
Removed one of the double declarations of dry_run.
Removed an unused import and a block of commented code.

* Remove rendundant check

* Add suggested changes

Co-authored-by: Hugues Devimeux <36239975+huguesdevimeux@users.noreply.github.com>",['5d72d9cfa2e3dd21c844b1da807576f5a7194fda'],False,"['logger_utils.py', 'utils.py', 'scene_file_writer.py', 'file_ops.py', 'test_config.py', 'test_logging.py']"
da3e99597d627b3e2e339dad977f8ef21d9b640d,"Prepared bugfix release v0.15.2 (#2694)

* bumped version number, generated changelog

* regenerate changelog (second pass)

* regenerate changelog

* Add changelog to toctree

* regenerate changelog

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* add this pr also to changelog

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* regenerate changelog

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* regenerate changelog

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Apply suggestions from code review

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['7a13f0e969e6a70af9084cdbf41cea49c7f1813c'],False,"['CITATION.cff', 'changelog.rst', '0.15.2-changelog.rst', 'pyproject.toml']"
b583720ac26832db2fcdb8b4aeb0508996dcedae,"Fixed bug in :meth:`.VMobject.proportion_from_point` that caused proportions greater than 1 to be returned (#2770)

* fix bug #2627

* Update manim/utils/bezier.py

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* add test case for bug #2627

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>
Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Tristan Schulz <mrdiverlp@gmail.com>",['8bebfb907bcbf6d0f564fbaf6a99f186fc58d473'],False,"['bezier.py', 'test_vectorized_mobject.py']"
9359331effffcdf6e6c63718002c8fd576cc8c77,"Add vectorized plotting functionality to improve performance (#2739)

* enhancement(ParametricFunction, CoordinateSystem, Axes, NumberLine): vectorized coords_to_points,plot,plot_parametric_function; added Numberline:number_to_point_array

* test(plot_log_x_axis_vectorized): added test for vectorized plotting

* extend(angle_of_vector): added test for angle_of_vector with ndarray as input

* fix(frames_comparison): fix naming of test data to be able to write and read the file name because ':' is forbidden

* test(plot): add more vectorized tests, added use_vectorized fixture to make life simpler

* fix(coordinate_system,number_line,scale): vectorizing functions and fixing bugs

* enhancement(NumberLine): vectorized number_to_point and added test

* enhancement(NumberLine): added tests for point_to_number, added example to doc

* enhancement(CoordinateSystem): added test for coords_to_point_vectorized and vectorized coords_to_point

* enhancement(Axes): vectorized point_to_coords and added tests

* Minor formatting fixes and doctests

* fixed flake hint with generator expression

* Create __init__.py

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Update documentation for antiderivative

* Update manim/mobject/graphing/coordinate_systems.py

Co-authored-by: Raghav Goel <raghavgd2h@gmail.com>

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Update manim/mobject/graphing/coordinate_systems.py

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* Update manim/mobject/graphing/coordinate_systems.py

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* Update manim/mobject/graphing/functions.py

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* Update manim/mobject/graphing/coordinate_systems.py

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* Update manim/mobject/graphing/coordinate_systems.py

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* fixed wrong indentation

* stop doctest from leaking change in global config

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* change code block type

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Raghav Goel <raghavgd2h@gmail.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['3ae46a4c133f87461e63508406786fba399bd67d'],False,"['utils.py', 'coordinate_systems.py', 'functions.py', 'number_line.py', 'scale.py', 'vectorized_mobject.py', 'space_ops.py', 'frames_comparison.py', 'test_coordinate_system.py', 'conftest.py', 'plot_log_x_axis_vectorized.npz', 'get_riemann_rectangles_use_vectorized[False].npz', 'get_riemann_rectangles_use_vectorized[True].npz', 'plot_derivative_graph_use_vectorized[False].npz', 'plot_derivative_graph_use_vectorized[True].npz', 'plot_functions_use_vectorized[False].npz', 'plot_functions_use_vectorized[True].npz', 'plot_use_vectorized[False].npz', 'plot_use_vectorized[True].npz', 'test_axes.py', 'test_coordinate_systems.py', 'test_number_line.py', 'test_space_ops.py']"
b5681fd905ed053ce1886e9a71f868313ea4eef8,"fix: fixed bad text slicing for Paragraph's lines (#2721)

* fix: fixed bad text slicing for Paragraph's lines

Inside Paragraph's _gen_chars method, a bad string slicing caused the text's characters to be obtained in an incorrect order. This would cause chars (and thus self.chars and self.lines in __init__) to store incorrect values.
If Paragraph's alignment parameter was None, nothing wrong seemed to happen, but if alignment was 'left', 'center or 'right', the text's lines would not display correctly.
This happened because the slicing was of the form [begin : begin + string_length + 1]. This bug was fixed by changing it to [begin : begin + char_count], where char_count is the number of characters in the corresponding string which are not "" "", ""\n"" or ""\t"".
I've also cleaned __init__'s code:
- There was a redundant fragment of code which did exactly the same thing as _gen_chars, storing data in chars_lines_text_list. I deleted this code and used self.chars instead.
- lines_str joins the text strings with '\n', but then lines_str_list split lines_str again, with '\n' as delimiter. I rewrote lines_str_list as just list(text).
- self.lines is a list which essentially stores list(self.chars) as its first element. The original code used a for loop to append self.chars' lines, one by one, to self.lines[0]. I replaced this for loop with list(self.chars).
- self.lines' second element was rewritten as a repetition of [self.alignment], self.chars.__len()__ times.
- I replaced the for loop used to append the line centers to self.lines_initial_positions, and instead used [line.get_center() for line in self.lines[0]].

* revert: reverted lines_str and lines_str_list changes

* fix: added Paragraph.consider_spaces_as_chars to fix issue

* fix: changed `config` kwargs name to `kwargs`

Using `config` as a name for keyword arguments in `Paragraph.__init__` is inconsistent with the use of `kwargs` everywhere else and also shadows the `config` global variable, which is why this variable was renamed as `kwargs`.

* refactor: changed `var.__len__()` to `len(var)`

Changed 8 appearances (1 in `remove_invisible_chars`, 6 in `Paragraph` and 1 in `Text`) of magic method `__len__` (as in `var.__len__()`) to `len(var)`.

* refactor: changed docstrings and added type hints

* fix: changed space char hardcoding to isspace() string method

Co-authored-by: Tristan Schulz <mrdiverlp@gmail.com>",['a20f8aeb6ccd30d6b9d5c34285c3a718b0f5a59b'],False,['text_mobject.py']
6c58f4a7778906de1492bdfd40db2712fe5213d2,"Added :class:`.ChangeSpeed`, an animation wrapper that allows to smoothly change the speed at which an animation is played (#2749)

* Added speedmodifier.py

* fix bugs, stable state

* rate_func, comments

* Add docs

* add `ChangedWait`

* run_time override for AnimationGroup

* fix AnimationGroup

* change example

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* fix docstrings

* small improvements

[pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

fix AnimationGroup

fix AnimationGroup...

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* add_updater for changed speed

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* rename vars

* Remove `ChangedWait`,
Set default `rate_func` for `Wait` to `linear`

* fix `Succession`

* fix updaters

* fix docs

* rename vars

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Apply suggestions from code review

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* convert lambdas into funcs

* Add tests.

* reduced test run time and regenerated control data

* Update manim/animation/speedmodifier.py

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* include new module in docbuild

* added module docstring

* fixed non-rendering examples in documentation

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>
Co-authored-by: Tristan Schulz <mrdiverlp@gmail.com>
Co-authored-by: Benjamin Hackl <benjamin.hackl@aau.at>",['4d9cca208dd22634b75ca09ac3f74246031651d2'],False,"['reference.rst', 'animations.rst', '__init__.py', 'animation.py', 'composition.py', 'speedmodifier.py', 'SpeedModifier.npz', 'test_speed.py']"
4cb43a2dc8d871ec8c8af0645eba5da00d3b2d4f,"Fix :meth:`BarChart.change_bar_values`  not updating when height is 0. (#2638)

* Refactor bar creation into a separate function

The function is _create_bar.

* Add insert methods for OpenGLMobject/Mobject

* Add self._update_colors, improve docs and fix bug

Create temporary bar, replace the previous location
in the self.bars vgroup with the new bar. Then re-initalize
the colours depending on a flag.

Also refactor out colour-setting to a method

* Apply black and isort

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Fix flake8 error, double '#' before comment.

* Refactor bar creation into a separate function

The function is _create_bar.

* Add insert methods for OpenGLMobject/Mobject

* Add self._update_colors, improve docs and fix bug

Create temporary bar, replace the previous location
in the self.bars vgroup with the new bar. Then re-initalize
the colours depending on a flag.

Also refactor out colour-setting to a method

* Apply black and isort

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Fix flake8 error, double '#' before comment.

* Implement None-initialization suggestion

Removed setting self.bars in `BarChart._add_bars`

* Change `temp` to `tmp` and use Type

* Use `type` instead of `Type`.

- Also, fix setting config.frame_width in __init__, since this causes
BarChart's `y_length` to not be re-evaluated if the dimensions of the
scene are  changed.

* Force `bar_colors` to be a list via deprecation

- Also update params where `len` is taken to be a Sequence, not iterable

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Fix docs / some typing, remove try/except

- MutableSequence instead of Sequence for self.values, since
BarChart.change_bar_values adjusts the value of the sequence, requiring
__get_item__.
- Use try/except based on reviewer's reccomendation.

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Tristan Schulz <mrdiverlp@gmail.com>",['a78c8e312b7f2c22f816388e053defc89df79af5'],False,"['probability.py', 'mobject.py', 'opengl_mobject.py']"
22ae67e47f9c0b4cb31b5053066bd37843e6d6b8,"Fixed bug with propagation of ``tex_template`` value when using ``tempconfig`` (#2888)

* added tex_template to keys of config dict

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* added missing argument to tempconfig call

* decouple config.tex_template and config.tex_template_file, simple tex_template default

* changed template => changed file hashes

* added dedicated tempconfig reset test

* black

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Naveen M K <naveen521kk@gmail.com>",['ce9acddd41f39929d499b45e52621a2849b8333e'],False,"['utils.py', 'commands.py', 'tex.py', 'test_texmobject.py', 'test_texmobject_opengl.py']"
18fe1e64a9b67048c52ae3b018bba044113475df,"Debugging Windows CI Pipeline (#2983)

* run tests without xdist

* specifically run tests/opengl tests

* fix version of moderngl-window to <=2.4.1

* Revert ""run tests without xdist""

This reverts commit 5d0d3e0264e7b4752360dd3f5bc763b2c6eda8fd.

* Print info about OpenGL drivers

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Revert ""Revert ""run tests without xdist""""

This reverts commit b6d2510c5275280d6fcd06839324661e27a901e7.

* test

* test

* test

* test

* Revert ""Revert ""Revert ""run tests without xdist""""""

This reverts commit 3a15beeea262a0976c0947553f642426b4e16706.

* Revert ""specifically run tests/opengl tests""

This reverts commit a19809c3497061ce8b8db961ea0487e2cfd9c597.

* test-arm: prefer currently active python

* Revert ""fix version of moderngl-window to <=2.4.1""

This reverts commit ef9430712c36ab62d261d9ae2ed448ca736b7dbe.

* regenerate lockfile

* run module doctests with -v

* fixed config-leaking doctests

* ensure that correct pytest is run

* try to investigate segfault closer

* fixed pre-commit issue

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* pytest apparently does not run testsetup/testcleanup blocks, revert

* duplicate config import

* remove debug output from pipeline

* fixed doctests

Co-authored-by: Naveen M K <naveen521kk@gmail.com>
Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",['0835d4b39e0042538eae14098bef1d579332f70e'],False,"['ci.yml', 'conftest.py', 'opengl_vectorized_mobject.py', 'vectorized_mobject.py', 'poetry.lock']"
9d1f066d637cb15baea10e6907ab85efff8fb36f,"Migrate more `os.path` to `pathlib` (#2980)

* Migrate more `os.path` to `pathlib`

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* fix type errors with recent pathlib code

* pathlib fixes

* more pathlib fixes

* remove unused imports introduced by pathlib migration

* convert `open()` calls to pathlib

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Migrate tex_file_writing to pathlib

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* converted more old code to pathlib, and fixed a bug in module_ops

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* fix test failures

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* fix test failures

* Apply suggestions from code review

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>",['3c172e2a8a0738aa8e700ee44eeb9579e1dcf860'],False,"['utils.py', 'group.py', 'commands.py', 'group.py', 'svg_mobject.py', 'code_mobject.py', 'shader.py', 'shader_wrapper.py', 'scene_file_writer.py', 'section.py', 'manim_directive.py', 'file_ops.py', 'images.py', 'ipython_magic.py', 'module_ops.py', 'tex.py', 'tex_file_writing.py', 'dev_changelog.py', 'extract_frames.py', 'test_cli_flags_opengl.py', 'test_cli_flags.py']"
ab57a6eb35949c8d4c695355a30b5837d992f3ee,"Frame comparison pixel threshold (#3053)

* implemented threshold for number of pixel value errors

* fix implementation, throw proper warning

* added test for pixel value error threshold

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* remove forgotten debug print

* introduce constants for frame_comparison tolerance

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* rename constant

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",['2044ef8abcd4bffe75b053c9eebd57ac7214498c'],False,"['_frames_testers.py', 'pixel_error_threshold.npz', 'test_utils.py']"
c78bd8a22bab710aae68743718755c8f894477ee,"fix bug in setting self.label_constructor in NumberLine.add_labels (#3015)

* fix bug in setting self.label_constructor in NumberLine.add_labels

* fix label_constructor in NumberLine.add_labels()

* fix label_constructor in NumberLine.add_labels()

* improved docstring + type hints

---------

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>
Co-authored-by: Tristan Schulz <mrdiverlp@gmail.com>",['84e07eaf77f1297e6be45ca9ff38778c6e3b2f5c'],False,['number_line.py']
cbf6726f89972580cbb64e117da56f643919857d,"Made docbuild errors easier to debug + fixed error from changed exception class (#3229)

* Make errors during docbuild somewhat easier to debug

* fix an issue with docbuild under py3.10+",['b9367a2fb7593b42af18b2bd499035b24dffc002'],False,"['manim_directive.py', 'hashing.py']"
7dd9bb6eb9f9a641645e49ff6fba68b6fdf61cab,"Minor fix, return self (#3236)

* Small fix in the code of ArcBrace

Avoiding the creation of an Arc object at import time

* Replace last `os.path` occurrencies by `pathlib` (#3224)

This resolves [last
comment](https://github.com/ManimCommunity/manim/issues/485#issuecomment-1523016291)
of #485.

Removes one line of dead code.

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* Made docbuild errors easier to debug + fixed error from changed exception class (#3229)

* Make errors during docbuild somewhat easier to debug

* fix an issue with docbuild under py3.10+

* Make set_resampling_algorithm() return self

---------

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>
Co-authored-by: Adrien ANTON LUDWIG <42720099+Adrien-ANTON-LUDWIG@users.noreply.github.com>",['bc6ff341d78cd03ef30b61f88a362abc904f81e9'],False,['image_mobject.py']
efd6474b7660c3aa9712359aee244872664488cd,"Added new ``manim checkhealth`` CLI subcommand (#3299)

* added new checkhealth subcommand

* basic checkhealth tests

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* check -> healthcheck

* more helpful test output on checkhealth fail

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* callable -> Callable

* fix executable check for windows

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* fixed type

* shutil already returns .exe in case it is there

* debug commit ...

* do proper debug commit for windows ...

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* fix failing test if executable is batch file

* added more helpful (?) recommendations on failed tests

* allow rendering ManimBanner from prerendered SVG path

* improved test scene, actually test text / latex

* added debug info on python executable

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* remove debug test again

* move SCALE_FACTOR_PER_FONT_POINT to constants

* access constants via module in logo.py

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* replaced other occurrence of 48 / 960

---------

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",['2c74f62fea732843666400203e91a8ca65704fae'],False,"['__main__.py', '__init__.py', 'checks.py', 'commands.py', 'constants.py', 'logo.py', 'tex_mobject.py', 'test_commands.py']"
82e55b5da2cc3e12915f0ba9fccbf830a49aca7d,"Adding :class: ManimColor to manim and converting all types (#3020)

* first draft of color class + starting library conversion

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* changed everything to Manim color todo: figure out circular dependency in utils

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* first working draft of new color version

* resolving conflicts

* resolving conflicts

* resolving conflicts

* resolving conflicts

* resolving conflicts

* changed default internal value of ManimColor to np.ndarray[float]

* starting to fix tests

* fixed more tests and changed precision of manim color

* removed premature color conversion

* fixed some more tests

* final test changes

* fix doctests

* fix for 3.8

* fixing ManimColor string representation

* removing some unneccesary conversions

* moved community constants to manim_colors.py and added more color standards

* broke some too long lines

* added fallback: check whether passed object has get_hex method

* actually fix _internal_from_string

* added hsv support

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* remove dependency on colour

* fixed DARK_EARTH being assigned twice

* fixed double assignment

* remove more duplicated colour names

* raise NotImplementedError for ManimColor.gradient

* removed unused import

* remove superfluous ManimColor import

* fix circular import, remove dependency of space_ops on config

* one more Color -> ParseableManimColor

* removed one *-import

* somewhat unrelated fixed type hint

* -1 *-import

* fixed change of logic in CoordinateSystem.get_graph_label

* removed debug print; fixed type hint in mobject.py

* some fixes and improvements to text_mobject.py

* update three_dimensions

* fixes for rendered documentation of utils.color.*

* substantial improvements to documentation, including new Sphinx directive

Co-authored-by: MrDiver <mrdiverlp@gmail.com>

* Rewrite of the sphinx directive to use docutils nodes and 2 column design

* I just had to do it

* Improve the color table

* minor cleanup

* fixed ColorOverview example

* documentation improvements

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* Update manim/mobject/mobject.py

Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* fix flake8 errors

* Removed test in test_text_mobject

* Improved Documentation of core.py and added private members in sphinx so that internal methods can be documented

* Change color types of labeled.py

* removed some unused imports

* turned docstring into comment

* _colors  -> _all_manim_colors; move to manim_color module

* [pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci

* fixed typing

* rewrite import

---------

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>
Co-authored-by: Benjamin Hackl <devel@benjamin-hackl.at>
Co-authored-by: Naveen M K <naveen521kk@gmail.com>",['59ff3271a5db7414fe50f590ebce570f4d0a0f71'],False,"['.mypy.ini', 'class.rst', 'conf.py', 'utils.py', 'changing.py', 'creation.py', 'indication.py', 'camera.py', 'communitycolors.py', 'arc.py', 'labeled.py', 'line.py', 'polygram.py', 'shape_matchers.py', 'coordinate_systems.py', 'probability.py', 'mobject.py', 'opengl_mobject.py', 'opengl_vectorized_mobject.py', 'table.py', 'tex_mobject.py', 'text_mobject.py', 'three_dimensions.py', 'image_mobject.py', 'point_cloud_mobject.py', 'vectorized_mobject.py', 'vector_field.py', 'import_plugins.py', 'vector_space_scene.py', 'color.py', 'AS2700.py', 'BS381.py', 'X11.py', 'XKCD.py', '__init__.py', 'core.py', 'manim_colors.py', 'autocolor_directive.py', 'manim_directive.py', 'space_ops.py', 'poetry.lock', 'pyproject.toml', 'test_svg_mobject.py', 'test_numbers.py', 'test_text_mobject.py', 'test_stroke.py', 'test_color.py', 'test_manim_color.py', 'test_color_opengl.py', 'test_stroke_opengl.py', 'test_svg_mobject_opengl.py', 'test_text.py']"
